('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Hospital em Chamas7111944718772497730246298367831198065233', 2, 6, 6, 6, 114, 'COMPLETO')
('EVENTO:', 'Assalto0147950105160461170912280453256779258188', 1, 9, 4, 5, 117, 'ATIVO')
('EVENTO:', 'Assalto0147950105160461170912280453256779258188', 1, 9, 4, 5, 117, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto1114114764821549343581317962603786829068', 2, 14, 2, 8, 120, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto1114114764821549343581317962603786829068', 2, 14, 2, 8, 122, 'COMPLETO')
('EVENTO:', 'Assalto0213550100677361756503309322723480195821', 3, 3, 5, 8, 123, 'ATIVO')
('EVENTO:', 'Assalto0213550100677361756503309322723480195821', 3, 3, 5, 8, 123, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4266132401185693841245816468766060622505', 1, 14, 2, 8, 126, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4266132401185693841245816468766060622505', 1, 14, 2, 8, 128, 'COMPLETO')
('EVENTO:', 'Fuga5272046262534651400100823486886719159323', 3, 2, 4, 5, 129, 'ATIVO')
('EVENTO:', 'Fuga5272046262534651400100823486886719159323', 3, 2, 4, 5, 129, 'COMPLETO')
('EVENTO:', 'Assalto0291035328301621891860869200520011984685', 2, 8, 5, 5, 132, 'ATIVO')
('EVENTO:', 'Assalto0291035328301621891860869200520011984685', 2, 8, 5, 5, 133, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17184901020710036092617809056153349945925', 1, 2, 4, 5, 135, 'ATIVO')
('EVENTO:', 'Soldado Ferido17184901020710036092617809056153349945925', 1, 2, 4, 5, 135, 'COMPLETO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13242789671175024968664212598393414497347', 1, 4, 5, 5, 138, 'ATIVO')
('EVENTO:', 'Opera\xc3\xa7\xc3\xa3o Policial13242789671175024968664212598393414497347', 1, 4, 5, 5, 138, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17189120887492535470364211292114282791549', 1, 13, 3, 4, 141, 'ATIVO')
('EVENTO:', 'Soldado Ferido17189120887492535470364211292114282791549', 1, 13, 3, 4, 141, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17293899013720663152462632307777783865914', 3, 5, 4, 9, 144, 'ATIVO')
('EVENTO:', 'Soldado Ferido17293899013720663152462632307777783865914', 3, 5, 4, 9, 144, 'COMPLETO')
('EVENTO:', 'Fuga512765037704348684881791242547717578551', 3, 7, 5, 8, 147, 'ATIVO')
('EVENTO:', 'Fuga512765037704348684881791242547717578551', 3, 7, 5, 8, 148, 'COMPLETO')
('EVENTO:', 'Quadrilha15228643647376163962392312534980567879426', 3, 2, 4, 5, 150, 'ATIVO')
('EVENTO:', 'Quadrilha15228643647376163962392312534980567879426', 3, 2, 4, 5, 150, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito857787569017245990067410002056268037907', 1, 13, 3, 4, 153, 'ATIVO')
('EVENTO:', 'Individuo Suspeito857787569017245990067410002056268037907', 1, 13, 3, 4, 153, 'COMPLETO')
('EVENTO:', 'Navio Afundando1231845484182751842612760528072307944824', 2, 12, 4, 8, 156, 'ATIVO')
('EVENTO:', 'Navio Afundando1231845484182751842612760528072307944824', 2, 12, 4, 8, 156, 'COMPLETO')
('EVENTO:', 'Resgate16108497245997357118542999728154507950725', 1, 10, 4, 7, 159, 'ATIVO')
('EVENTO:', 'Resgate16108497245997357118542999728154507950725', 1, 10, 4, 7, 160, 'COMPLETO')
('EVENTO:', 'Golpe de Estado6104134468326321991601679008134949196075', 1, 3, 5, 8, 162, 'ATIVO')
('EVENTO:', 'Golpe de Estado6104134468326321991601679008134949196075', 1, 3, 5, 8, 162, 'COMPLETO')
('EVENTO:', 'Assalto0270010073254449213607083024293011369469', 1, 13, 3, 4, 165, 'ATIVO')
('EVENTO:', 'Assalto0270010073254449213607083024293011369469', 1, 13, 3, 4, 165, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3214024795945400926925166921268651461186', 1, 10, 4, 7, 168, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3214024795945400926925166921268651461186', 1, 10, 4, 7, 169, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10228671431646897669737585167403916257955', 1, 12, 4, 8, 171, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10228671431646897669737585167403916257955', 1, 12, 4, 8, 171, 'COMPLETO')
('EVENTO:', 'Resgate16338673127212538004367213140339848601396', 2, 11, 4, 8, 174, 'ATIVO')
('EVENTO:', 'Resgate16338673127212538004367213140339848601396', 2, 11, 4, 8, 174, 'COMPLETO')
('EVENTO:', 'Quadrilha15312650764472343300383992361916300485388', 1, 11, 4, 8, 177, 'ATIVO')
('EVENTO:', 'Quadrilha15312650764472343300383992361916300485388', 1, 11, 4, 8, 177, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9303116254647630403006507292973413339975', 2, 3, 5, 8, 180, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9303116254647630403006507292973413339975', 2, 3, 5, 8, 180, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3329707897638204895653817054187957432496', 1, 5, 4, 9, 183, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3329707897638204895653817054187957432496', 1, 5, 4, 9, 183, 'COMPLETO')
('EVENTO:', 'Ladr\xc3\xa3o10173285513510862385465462451954613108431', 2, 14, 2, 8, 186, 'ATIVO')
('EVENTO:', 'Ladr\xc3\xa3o10173285513510862385465462451954613108431', 2, 14, 2, 8, 188, 'COMPLETO')
('EVENTO:', 'Joalheiria Roubada9205857895420328231623165097534644061291', 3, 11, 4, 8, 189, 'ATIVO')
('EVENTO:', 'Joalheiria Roubada9205857895420328231623165097534644061291', 3, 11, 4, 8, 189, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17205053039107139123005927624228277115266', 2, 12, 4, 8, 192, 'ATIVO')
('EVENTO:', 'Soldado Ferido17205053039107139123005927624228277115266', 2, 12, 4, 8, 192, 'COMPLETO')
('EVENTO:', 'Tiroteio1854666019803455086416771892803198415150', 1, 4, 5, 5, 195, 'ATIVO')
('EVENTO:', 'Tiroteio1854666019803455086416771892803198415150', 1, 4, 5, 5, 195, 'COMPLETO')
('EVENTO:', 'V\xc3\xadtima de Acidente19237054598145732593882114352230720827493', 2, 2, 4, 5, 198, 'ATIVO')
