"EVENTO", "NOME", "INTENSIDADE", "PONTO", "GRAU_ATUAL", "GRAU_ORIGINAL", "RODADAS", "STATUS"
"EVENTO:", "Ladr\xc3\xa3o10189694158301528879155681201789336053471", 3, 3, 2, 2, 408, 0
"EVENTO:", "Ladr\xc3\xa3o10189694158301528879155681201789336053471", 3, 3, 2, 2, 408, 1
"EVENTO:", "V\xc3\xadtima de Acidente1937784423201893398422505722275765234688", 1, 3, 2, 2, 411, 0
"EVENTO:", "V\xc3\xadtima de Acidente1937784423201893398422505722275765234688", 1, 3, 2, 2, 411, 1
"EVENTO:", "V\xc3\xadtima de Acidente19218153943289512060957946306069687728950", 1, 4, 2, 4, 414, 0
"EVENTO:", "V\xc3\xadtima de Acidente19218153943289512060957946306069687728950", 1, 4, 2, 4, 415, 1
"EVENTO:", "Quadrilha15164166326615885258786635242366492018201", 3, 1, 3, 4, 417, 0
"EVENTO:", "Quadrilha15164166326615885258786635242366492018201", 3, 1, 3, 4, 417, 1
"EVENTO:", "Ladr\xc3\xa3o1010295084073991962335132753366699184058", 3, 2, 1, 2, 420, 0
"EVENTO:", "Ladr\xc3\xa3o1010295084073991962335132753366699184058", 3, 2, 1, 2, 420, 1
"EVENTO:", "Soldado Ferido17245339813637331751697337098137497451515", 1, 3, 2, 2, 423, 0
"EVENTO:", "Soldado Ferido17245339813637331751697337098137497451515", 1, 3, 2, 2, 423, 1
"EVENTO:", "Individuo Suspeito8281795675146022332590761725366907103375", 3, 2, 1, 2, 426, 0
"EVENTO:", "Individuo Suspeito8281795675146022332590761725366907103375", 3, 2, 1, 2, 426, 1
"EVENTO:", "Joalheiria Roubada9154749950957188180252224230521600297993", 1, 1, 3, 4, 429, 0
"EVENTO:", "Joalheiria Roubada9154749950957188180252224230521600297993", 1, 1, 3, 4, 429, 1
"EVENTO:", "Hospital em Chamas7321126124173890041099192767344792836271", 2, 4, 2, 4, 432, 0
"EVENTO:", "Hospital em Chamas7321126124173890041099192767344792836271", 2, 4, 2, 4, 433, 1
"EVENTO:", "Navio Afundando1286482548053272934499531192545905597983", 3, 2, 1, 2, 435, 0
"EVENTO:", "Navio Afundando1286482548053272934499531192545905597983", 3, 2, 1, 2, 435, 1
"EVENTO:", "PM na \xc3\x81rea1458517425210965503987148464479272641733", 1, 3, 2, 2, 438, 0
"EVENTO:", "PM na \xc3\x81rea1458517425210965503987148464479272641733", 1, 3, 2, 2, 438, 1
"EVENTO:", "V\xc3\xadtima de Acidente19333484408291970255959900145970132469613", 2, 4, 2, 4, 441, 0
"EVENTO:", "V\xc3\xadtima de Acidente19333484408291970255959900145970132469613", 2, 4, 2, 4, 442, 1
"EVENTO:", "Navio Afundando12277692528116083216220039150847563384878", 1, 1, 3, 4, 444, 0
"EVENTO:", "Navio Afundando12277692528116083216220039150847563384878", 1, 1, 3, 4, 444, 1
"EVENTO:", "Soldado Ferido1793020356095413680646252899159429486771", 2, 1, 3, 4, 447, 0
"EVENTO:", "Soldado Ferido1793020356095413680646252899159429486771", 2, 1, 3, 4, 447, 1
"EVENTO:", "Briga1332115965934024777725743428271286000805", 1, 3, 2, 2, 450, 0
"EVENTO:", "Briga1332115965934024777725743428271286000805", 1, 3, 2, 2, 450, 1
"EVENTO:", "Mulher em Trabalho de Parto11269417813905980311827766034369323231871", 2, 1, 3, 4, 453, 0
"EVENTO:", "Mulher em Trabalho de Parto11269417813905980311827766034369323231871", 2, 1, 3, 4, 453, 1
"EVENTO:", "Navio Afundando12246375265096368089594267249649873879299", 1, 2, 1, 2, 456, 0
"EVENTO:", "Navio Afundando12246375265096368089594267249649873879299", 1, 2, 1, 2, 456, 1
"EVENTO:", "Ladr\xc3\xa3o10279097568489913194155088030485171702981", 3, 4, 2, 4, 459, 0
"EVENTO:", "Ladr\xc3\xa3o10279097568489913194155088030485171702981", 3, 4, 2, 4, 460, 1
"EVENTO:", "Golpe de Estado6213397124682781449792927577008233436030", 3, 2, 1, 2, 462, 0
"EVENTO:", "Golpe de Estado6213397124682781449792927577008233436030", 3, 2, 1, 2, 462, 1
"EVENTO:", "Corrida de Rua29626539025368556373057867134322798474", 2, 1, 3, 4, 465, 0
"EVENTO:", "Corrida de Rua29626539025368556373057867134322798474", 2, 1, 3, 4, 465, 1
"EVENTO:", "Corrida de Rua2117200280813492904137586965671745140986", 3, 1, 3, 4, 468, 0
"EVENTO:", "Corrida de Rua2117200280813492904137586965671745140986", 3, 1, 3, 4, 468, 1
"EVENTO:", "V\xc3\xadtima de Acidente19185929414825219393325843462400327915799", 1, 1, 3, 4, 471, 0
"EVENTO:", "V\xc3\xadtima de Acidente19185929414825219393325843462400327915799", 1, 1, 3, 4, 471, 1
"EVENTO:", "Joalheiria Roubada961871059040160474282312538115464622496", 1, 3, 2, 2, 474, 0
"EVENTO:", "Joalheiria Roubada961871059040160474282312538115464622496", 1, 3, 2, 2, 474, 1
"EVENTO:", "Navio Afundando1283160874158892668551384761497016711428", 2, 2, 1, 2, 477, 0
"EVENTO:", "Navio Afundando1283160874158892668551384761497016711428", 2, 2, 1, 2, 477, 1
"EVENTO:", "PM na \xc3\x81rea14207412364967856125953801593707218876517", 1, 2, 1, 2, 480, 0
"EVENTO:", "PM na \xc3\x81rea14207412364967856125953801593707218876517", 1, 2, 1, 2, 480, 1
"EVENTO:", "Corrida de Rua2262736097885281386398773240803708986654", 2, 4, 2, 4, 483, 0
"EVENTO:", "Corrida de Rua2262736097885281386398773240803708986654", 2, 4, 2, 4, 484, 1
"EVENTO:", "Tiroteio18133953259316181596170229161687591905382", 2, 4, 2, 4, 486, 0
"EVENTO:", "Tiroteio18133953259316181596170229161687591905382", 2, 4, 2, 4, 487, 1
"EVENTO:", "Exterm\xc3\xadnio468073510890578030959425694102992278594", 2, 3, 2, 2, 489, 0
"EVENTO:", "Exterm\xc3\xadnio468073510890578030959425694102992278594", 2, 3, 2, 2, 489, 1
"EVENTO:", "Joalheiria Roubada9287940185001747347263028359334628142184", 1, 4, 2, 4, 492, 0
"EVENTO:", "Joalheiria Roubada9287940185001747347263028359334628142184", 1, 4, 2, 4, 493, 1
"EVENTO:", "Golpe de Estado6330500528628649036094548849887039475805", 1, 3, 2, 2, 495, 0
"EVENTO:", "Golpe de Estado6330500528628649036094548849887039475805", 1, 3, 2, 2, 495, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13101161091369411786941971664876009974318", 2, 3, 2, 2, 498, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13101161091369411786941971664876009974318", 2, 3, 2, 2, 498, 1
"EVENTO:", "Exterm\xc3\xadnio4176001190294869262899713584573145004034", 2, 3, 2, 2, 501, 0
"EVENTO:", "Exterm\xc3\xadnio4176001190294869262899713584573145004034", 2, 3, 2, 2, 501, 1
"EVENTO:", "Joalheiria Roubada9312067688725599851233077990755075178783", 1, 2, 1, 2, 504, 0
"EVENTO:", "Joalheiria Roubada9312067688725599851233077990755075178783", 1, 2, 1, 2, 504, 1
"EVENTO:", "Briga1193995621182071797259218366405120957879", 3, 3, 2, 2, 507, 0
"EVENTO:", "Briga1193995621182071797259218366405120957879", 3, 3, 2, 2, 507, 1
"EVENTO:", "Quadrilha1547095848589934685734717900358188532461", 2, 2, 1, 2, 510, 0
"EVENTO:", "Quadrilha1547095848589934685734717900358188532461", 2, 2, 1, 2, 510, 1
"EVENTO:", "Fuga5120201182523980890389915672082113439183", 1, 4, 2, 4, 513, 0
"EVENTO:", "Fuga5120201182523980890389915672082113439183", 1, 4, 2, 4, 514, 1
"EVENTO:", "Briga1257453750035589409009888849253866389871", 1, 3, 2, 2, 516, 0
"EVENTO:", "Briga1257453750035589409009888849253866389871", 1, 3, 2, 2, 516, 1
"EVENTO:", "Fuga558441986050482662538725329958162557233", 2, 3, 2, 2, 519, 0
"EVENTO:", "Fuga558441986050482662538725329958162557233", 2, 3, 2, 2, 519, 1
"EVENTO:", "Individuo Suspeito8218311665580235389430207473197048109876", 3, 3, 2, 2, 522, 0
"EVENTO:", "Individuo Suspeito8218311665580235389430207473197048109876", 3, 3, 2, 2, 522, 1
"EVENTO:", "Mulher em Trabalho de Parto11157815917044212613076400983299822250787", 3, 2, 1, 2, 525, 0
"EVENTO:", "Mulher em Trabalho de Parto11157815917044212613076400983299822250787", 3, 2, 1, 2, 525, 1
"EVENTO:", "Resgate1636254794402905096967941419307325356504", 1, 1, 3, 4, 528, 0
"EVENTO:", "Resgate1636254794402905096967941419307325356504", 1, 1, 3, 4, 528, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o386373782662712130263155256940777196725", 2, 1, 3, 4, 531, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o386373782662712130263155256940777196725", 2, 1, 3, 4, 531, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o360085128895030911107154302000964716059", 3, 3, 2, 2, 534, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o360085128895030911107154302000964716059", 3, 3, 2, 2, 534, 1
"EVENTO:", "Mulher em Trabalho de Parto11241363286985161330719404514019571189613", 1, 3, 2, 2, 537, 0
"EVENTO:", "Mulher em Trabalho de Parto11241363286985161330719404514019571189613", 1, 3, 2, 2, 537, 1
"EVENTO:", "Joalheiria Roubada9316817977418111273580801110442110535669", 3, 1, 3, 4, 540, 0
"EVENTO:", "Joalheiria Roubada9316817977418111273580801110442110535669", 3, 1, 3, 4, 540, 1
"EVENTO:", "Tiroteio18240254478343167727445085869337900128658", 2, 2, 1, 2, 543, 0
"EVENTO:", "Tiroteio18240254478343167727445085869337900128658", 2, 2, 1, 2, 543, 1
"EVENTO:", "Assalto0253485484177686240171209088321683948659", 2, 2, 1, 2, 546, 0
"EVENTO:", "Assalto0253485484177686240171209088321683948659", 2, 2, 1, 2, 546, 1
"EVENTO:", "Navio Afundando12212727178650565282404407877831816468706", 1, 2, 1, 2, 549, 0
"EVENTO:", "Navio Afundando12212727178650565282404407877831816468706", 1, 2, 1, 2, 549, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13285398519552488905118318236953332265409", 3, 3, 2, 2, 552, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13285398519552488905118318236953332265409", 3, 3, 2, 2, 552, 1
"EVENTO:", "Ladr\xc3\xa3o10144808316020400099137239395080344525210", 1, 4, 2, 4, 555, 0
"EVENTO:", "Ladr\xc3\xa3o10144808316020400099137239395080344525210", 1, 4, 2, 4, 556, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3295848837700380162552194450570800392211", 2, 1, 3, 4, 558, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3295848837700380162552194450570800392211", 2, 1, 3, 4, 558, 1
"EVENTO:", "Corrida de Rua2228802129407654888919796567342951211866", 2, 4, 2, 4, 561, 0
"EVENTO:", "Corrida de Rua2228802129407654888919796567342951211866", 2, 4, 2, 4, 562, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3225809437781879662765922272388912212144", 3, 3, 2, 2, 564, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3225809437781879662765922272388912212144", 3, 3, 2, 2, 564, 1
"EVENTO:", "Joalheiria Roubada9249553845370085051046130484650632307461", 1, 4, 2, 4, 567, 0
"EVENTO:", "Joalheiria Roubada9249553845370085051046130484650632307461", 1, 4, 2, 4, 568, 1
"EVENTO:", "Assalto085884816694908814420668998370843875596", 2, 1, 3, 4, 570, 0
"EVENTO:", "Assalto085884816694908814420668998370843875596", 2, 1, 3, 4, 570, 1
"EVENTO:", "Tiroteio18131631876094263713800445718173973281237", 3, 4, 2, 4, 573, 0
"EVENTO:", "Tiroteio18131631876094263713800445718173973281237", 3, 4, 2, 4, 574, 1
"EVENTO:", "Assalto0109090487578997809252225769038943989498", 3, 1, 3, 4, 576, 0
"EVENTO:", "Assalto0109090487578997809252225769038943989498", 3, 1, 3, 4, 576, 1
"EVENTO:", "Joalheiria Roubada9329691410289869021797732152649556847249", 1, 4, 2, 4, 579, 0
"EVENTO:", "Joalheiria Roubada9329691410289869021797732152649556847249", 1, 4, 2, 4, 580, 1
"EVENTO:", "Navio Afundando1285901717882258038841550443742905303972", 2, 2, 1, 2, 582, 0
"EVENTO:", "Navio Afundando1285901717882258038841550443742905303972", 2, 2, 1, 2, 582, 1
"EVENTO:", "Mulher em Trabalho de Parto1172080116002170935863533380528722341821", 3, 1, 3, 4, 585, 0
"EVENTO:", "Mulher em Trabalho de Parto1172080116002170935863533380528722341821", 3, 1, 3, 4, 585, 1
"EVENTO:", "Soldado Ferido17286810621659929325835929490952086171886", 2, 3, 2, 2, 588, 0
"EVENTO:", "Soldado Ferido17286810621659929325835929490952086171886", 2, 3, 2, 2, 588, 1
"EVENTO:", "Tiroteio18247432202319924243209221955325065550149", 3, 1, 3, 4, 591, 0
"EVENTO:", "Tiroteio18247432202319924243209221955325065550149", 3, 1, 3, 4, 591, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13196482078257630915177722068946300411392", 3, 3, 2, 2, 594, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13196482078257630915177722068946300411392", 3, 3, 2, 2, 594, 1
"EVENTO:", "Navio Afundando12111397856148624609935620693777946607905", 3, 1, 3, 4, 597, 0
"EVENTO:", "Navio Afundando12111397856148624609935620693777946607905", 3, 1, 3, 4, 597, 1
"EVENTO:", "Quadrilha15233532761155298849706880716156250043080", 3, 4, 2, 4, 600, 0
"EVENTO:", "Quadrilha15233532761155298849706880716156250043080", 3, 4, 2, 4, 601, 1
"EVENTO:", "Briga139486126752487735187613501278223200689", 1, 2, 1, 2, 603, 0
"EVENTO:", "Briga139486126752487735187613501278223200689", 1, 2, 1, 2, 603, 1
"EVENTO:", "Fuga52890568759748399442268728214339750250", 3, 1, 3, 4, 606, 0
"EVENTO:", "Fuga52890568759748399442268728214339750250", 3, 1, 3, 4, 606, 1
"EVENTO:", "Ladr\xc3\xa3o10122789282443156947680898873689034617474", 2, 4, 2, 4, 609, 0
"EVENTO:", "Ladr\xc3\xa3o10122789282443156947680898873689034617474", 2, 4, 2, 4, 610, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196610403818378816146923050117012386608", 2, 4, 2, 4, 612, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196610403818378816146923050117012386608", 2, 4, 2, 4, 613, 1
"EVENTO:", "Exterm\xc3\xadnio4122753999261928900194342690560583974492", 2, 3, 2, 2, 615, 0
"EVENTO:", "Exterm\xc3\xadnio4122753999261928900194342690560583974492", 2, 3, 2, 2, 615, 1
"EVENTO:", "Quadrilha15167329763138623696255327852504650355699", 3, 1, 3, 4, 618, 0
"EVENTO:", "Quadrilha15167329763138623696255327852504650355699", 3, 1, 3, 4, 618, 1
"EVENTO:", "PM na \xc3\x81rea1482144683972526635814949308608391387641", 2, 3, 2, 2, 621, 0
"EVENTO:", "PM na \xc3\x81rea1482144683972526635814949308608391387641", 2, 3, 2, 2, 621, 1
"EVENTO:", "V\xc3\xadtima de Acidente19206810670303687166499750237743651502357", 3, 2, 1, 2, 624, 0
"EVENTO:", "V\xc3\xadtima de Acidente19206810670303687166499750237743651502357", 3, 2, 1, 2, 624, 1
"EVENTO:", "Ladr\xc3\xa3o1039875640698368163312705659146000665815", 1, 1, 3, 4, 627, 0
"EVENTO:", "Ladr\xc3\xa3o1039875640698368163312705659146000665815", 1, 1, 3, 4, 627, 1
"EVENTO:", "Navio Afundando12227094708584520828842095002014312868594", 3, 1, 3, 4, 630, 0
"EVENTO:", "Navio Afundando12227094708584520828842095002014312868594", 3, 1, 3, 4, 630, 1
"EVENTO:", "PM na \xc3\x81rea14280356765532848725851696721741466726757", 1, 2, 1, 2, 633, 0
"EVENTO:", "PM na \xc3\x81rea14280356765532848725851696721741466726757", 1, 2, 1, 2, 633, 1
"EVENTO:", "Assalto0172176085050213002695668333816565138399", 3, 3, 2, 2, 636, 0
"EVENTO:", "Assalto0172176085050213002695668333816565138399", 3, 3, 2, 2, 636, 1
"EVENTO:", "Quadrilha15290903898158584942375063704821699479075", 2, 4, 2, 4, 639, 0
"EVENTO:", "Quadrilha15290903898158584942375063704821699479075", 2, 4, 2, 4, 640, 1
"EVENTO:", "Hospital em Chamas77553743197300885201544439876807746242", 1, 2, 1, 2, 642, 0
"EVENTO:", "Hospital em Chamas77553743197300885201544439876807746242", 1, 2, 1, 2, 642, 1
"EVENTO:", "Navio Afundando12286727151721408846476888523327512431359", 3, 1, 3, 4, 645, 0
"EVENTO:", "Navio Afundando12286727151721408846476888523327512431359", 3, 1, 3, 4, 645, 1
"EVENTO:", "Ladr\xc3\xa3o10117409020961149666793307155918765456429", 1, 4, 2, 4, 648, 0
"EVENTO:", "Ladr\xc3\xa3o10117409020961149666793307155918765456429", 1, 4, 2, 4, 649, 1
"EVENTO:", "Soldado Ferido17288158537181101588717316546265941996591", 3, 3, 2, 2, 651, 0
"EVENTO:", "Soldado Ferido17288158537181101588717316546265941996591", 3, 3, 2, 2, 651, 1
"EVENTO:", "Fuga5290328080774410012183879768925661932934", 1, 1, 3, 4, 654, 0
"EVENTO:", "Fuga5290328080774410012183879768925661932934", 1, 1, 3, 4, 654, 1
"EVENTO:", "Corrida de Rua2260841250078888592988013207769613536083", 2, 4, 2, 4, 657, 0
"EVENTO:", "Corrida de Rua2260841250078888592988013207769613536083", 2, 4, 2, 4, 658, 1
"EVENTO:", "Briga1128123309998334387630713136186394125123", 2, 3, 2, 2, 660, 0
"EVENTO:", "Briga1128123309998334387630713136186394125123", 2, 3, 2, 2, 660, 1
"EVENTO:", "Golpe de Estado665195658285027774068656882778617516414", 3, 4, 2, 4, 663, 0
"EVENTO:", "Golpe de Estado665195658285027774068656882778617516414", 3, 4, 2, 4, 664, 1
"EVENTO:", "Mulher em Trabalho de Parto1118239573800617065540395510197960106452", 2, 1, 3, 4, 666, 0
"EVENTO:", "Mulher em Trabalho de Parto1118239573800617065540395510197960106452", 2, 1, 3, 4, 666, 1
"EVENTO:", "Corrida de Rua232062982234999171629697991194451279540", 1, 1, 3, 4, 669, 0
"EVENTO:", "Corrida de Rua232062982234999171629697991194451279540", 1, 1, 3, 4, 669, 1
"EVENTO:", "Golpe de Estado6273463467775364247240043580583495322192", 2, 4, 2, 4, 672, 0
"EVENTO:", "Golpe de Estado6273463467775364247240043580583495322192", 2, 4, 2, 4, 673, 1
"EVENTO:", "Fuga5203416552199897109098707754277646842438", 3, 1, 3, 4, 675, 0
"EVENTO:", "Fuga5203416552199897109098707754277646842438", 3, 1, 3, 4, 675, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1383770584844583078173704854164351743792", 2, 1, 3, 4, 678, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1383770584844583078173704854164351743792", 2, 1, 3, 4, 678, 1
"EVENTO:", "Ladr\xc3\xa3o10338737705704134978716627566308537046413", 3, 4, 2, 4, 681, 0
"EVENTO:", "Ladr\xc3\xa3o10338737705704134978716627566308537046413", 3, 4, 2, 4, 682, 1
"EVENTO:", "Individuo Suspeito8298864545832634954431124947313282231838", 3, 3, 2, 2, 684, 0
"EVENTO:", "Individuo Suspeito8298864545832634954431124947313282231838", 3, 3, 2, 2, 684, 1
"EVENTO:", "Briga1245517609104773321449474568712036059954", 1, 2, 1, 2, 687, 0
"EVENTO:", "Briga1245517609104773321449474568712036059954", 1, 2, 1, 2, 687, 1
"EVENTO:", "Tiroteio18206043867113404873577927775940012026549", 2, 3, 2, 2, 690, 0
"EVENTO:", "Tiroteio18206043867113404873577927775940012026549", 2, 3, 2, 2, 690, 1
"EVENTO:", "Assalto047299928011583669906603973266178586295", 3, 1, 3, 4, 693, 0
"EVENTO:", "Assalto047299928011583669906603973266178586295", 3, 1, 3, 4, 693, 1
"EVENTO:", "Corrida de Rua288611052204905377472681666787926394136", 3, 2, 1, 2, 696, 0
"EVENTO:", "Corrida de Rua288611052204905377472681666787926394136", 3, 2, 1, 2, 696, 1
"EVENTO:", "Soldado Ferido17222939203447932490740946068880588945262", 1, 2, 1, 2, 699, 0
"EVENTO:", "Soldado Ferido17222939203447932490740946068880588945262", 1, 2, 1, 2, 699, 1
"EVENTO:", "V\xc3\xadtima de Acidente19243833753774382999793236407465627238123", 2, 1, 3, 4, 702, 0
"EVENTO:", "V\xc3\xadtima de Acidente19243833753774382999793236407465627238123", 2, 1, 3, 4, 702, 1
"EVENTO:", "Tiroteio18194884871493724002444005396018571034370", 1, 1, 3, 4, 705, 0
"EVENTO:", "Tiroteio18194884871493724002444005396018571034370", 1, 1, 3, 4, 705, 1
"EVENTO:", "Briga1263001172596017013675406019343716204553", 1, 1, 3, 4, 708, 0
"EVENTO:", "Briga1263001172596017013675406019343716204553", 1, 1, 3, 4, 708, 1
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196877989966444526555444137657809836829", 1, 3, 2, 2, 711, 0
"EVENTO:", "Depreda\xc3\xa7\xc3\xa3o3196877989966444526555444137657809836829", 1, 3, 2, 2, 711, 1
"EVENTO:", "Navio Afundando12115329488839482192976662180607426417733", 2, 4, 2, 4, 714, 0
"EVENTO:", "Navio Afundando12115329488839482192976662180607426417733", 2, 4, 2, 4, 715, 1
"EVENTO:", "Ladr\xc3\xa3o10168669652283218588137581944997133847952", 1, 1, 3, 4, 717, 0
"EVENTO:", "Ladr\xc3\xa3o10168669652283218588137581944997133847952", 1, 1, 3, 4, 717, 1
"EVENTO:", "PM na \xc3\x81rea14153112797595160901339789194865235425547", 1, 3, 2, 2, 720, 0
"EVENTO:", "PM na \xc3\x81rea14153112797595160901339789194865235425547", 1, 3, 2, 2, 720, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13225722913582226885883040653105147401632", 1, 2, 1, 2, 723, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13225722913582226885883040653105147401632", 1, 2, 1, 2, 723, 1
"EVENTO:", "Corrida de Rua269119637384276511330053246344921374527", 2, 4, 2, 4, 726, 0
"EVENTO:", "Corrida de Rua269119637384276511330053246344921374527", 2, 4, 2, 4, 727, 1
"EVENTO:", "Navio Afundando12229942106086772647317183480213367338546", 3, 4, 2, 4, 729, 0
"EVENTO:", "Navio Afundando12229942106086772647317183480213367338546", 3, 4, 2, 4, 730, 1
"EVENTO:", "Ladr\xc3\xa3o10340162776063851652229481090814911405991", 2, 4, 2, 4, 732, 0
"EVENTO:", "Ladr\xc3\xa3o10340162776063851652229481090814911405991", 2, 4, 2, 4, 733, 1
"EVENTO:", "Soldado Ferido17320320481096635921367835670147056031525", 1, 1, 3, 4, 735, 0
"EVENTO:", "Soldado Ferido17320320481096635921367835670147056031525", 1, 1, 3, 4, 735, 1
"EVENTO:", "Quadrilha1520234810201530641076704734335524039099", 3, 1, 3, 4, 738, 0
"EVENTO:", "Quadrilha1520234810201530641076704734335524039099", 3, 1, 3, 4, 738, 1
"EVENTO:", "Golpe de Estado6327321058445316253368801008495394373656", 3, 4, 2, 4, 741, 0
"EVENTO:", "Golpe de Estado6327321058445316253368801008495394373656", 3, 4, 2, 4, 742, 1
"EVENTO:", "Mulher em Trabalho de Parto11242150674640413922245939885177535138019", 1, 3, 2, 2, 744, 0
"EVENTO:", "Mulher em Trabalho de Parto11242150674640413922245939885177535138019", 1, 3, 2, 2, 744, 1
"EVENTO:", "PM na \xc3\x81rea14338530756782550356595777267881252777760", 3, 2, 1, 2, 747, 0
"EVENTO:", "PM na \xc3\x81rea14338530756782550356595777267881252777760", 3, 2, 1, 2, 747, 1
"EVENTO:", "Navio Afundando1253538242230529634684670102232960613773", 2, 1, 3, 4, 750, 0
"EVENTO:", "Navio Afundando1253538242230529634684670102232960613773", 2, 1, 3, 4, 750, 1
"EVENTO:", "Soldado Ferido17290821325661573416448697664723109341002", 1, 4, 2, 4, 753, 0
"EVENTO:", "Soldado Ferido17290821325661573416448697664723109341002", 1, 4, 2, 4, 754, 1
"EVENTO:", "Individuo Suspeito8178981331983862585354849289854691026594", 3, 1, 3, 4, 756, 0
"EVENTO:", "Individuo Suspeito8178981331983862585354849289854691026594", 3, 1, 3, 4, 756, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1327470366364566730776214570404323903724", 1, 4, 2, 4, 759, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial1327470366364566730776214570404323903724", 1, 4, 2, 4, 760, 1
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13307152291614306372343808191879533299940", 2, 4, 2, 4, 762, 0
"EVENTO:", "Opera\xc3\xa7\xc3\xa3o Policial13307152291614306372343808191879533299940", 2, 4, 2, 4, 763, 1
"EVENTO:", "Resgate16198715988496182557867535634208225879954", 1, 3, 2, 2, 765, 0
"EVENTO:", "Resgate16198715988496182557867535634208225879954", 1, 3, 2, 2, 765, 1
"EVENTO:", "Mulher em Trabalho de Parto11206549447877524105788247767540704481294", 1, 2, 1, 2, 768, 0
"EVENTO:", "Mulher em Trabalho de Parto11206549447877524105788247767540704481294", 1, 2, 1, 2, 768, 1
"EVENTO:", "Quadrilha15340208108196200414288870856272253203509", 3, 3, 2, 2, 771, 0
"EVENTO:", "Quadrilha15340208108196200414288870856272253203509", 3, 3, 2, 2, 771, 1
"EVENTO:", "Tiroteio18209880570836108979451991421983461876338", 2, 3, 2, 2, 774, 0
"EVENTO:", "Tiroteio18209880570836108979451991421983461876338", 2, 3, 2, 2, 774, 1
"EVENTO:", "Corrida de Rua2176295423782733484643042909647221440486", 1, 3, 2, 2, 777, 0
"EVENTO:", "Corrida de Rua2176295423782733484643042909647221440486", 1, 3, 2, 2, 777, 1
"EVENTO:", "Hospital em Chamas7139949345539399674817570006143847969551", 1, 4, 2, 4, 780, 0
"EVENTO:", "Hospital em Chamas7139949345539399674817570006143847969551", 1, 4, 2, 4, 781, 1
"EVENTO:", "PM na \xc3\x81rea1411700008840710664400645068513757913374", 1, 3, 2, 2, 783, 0
"EVENTO:", "PM na \xc3\x81rea1411700008840710664400645068513757913374", 1, 3, 2, 2, 783, 1
"EVENTO:", "PM na \xc3\x81rea14322820659996977685579939154405269266165", 2, 1, 3, 4, 786, 0
"EVENTO:", "PM na \xc3\x81rea14322820659996977685579939154405269266165", 2, 1, 3, 4, 786, 1
"EVENTO:", "V\xc3\xadtima de Acidente19153587851132568838284867069338242517519", 3, 2, 1, 2, 789, 0
"EVENTO:", "V\xc3\xadtima de Acidente19153587851132568838284867069338242517519", 3, 2, 1, 2, 789, 1
"EVENTO:", "Hospital em Chamas7165770977805060856343749798420384301419", 1, 2, 1, 2, 792, 0
"EVENTO:", "Hospital em Chamas7165770977805060856343749798420384301419", 1, 2, 1, 2, 792, 1
"EVENTO:", "Briga169891099060963387603076807013149086595", 2, 3, 2, 2, 795, 0
"EVENTO:", "Briga169891099060963387603076807013149086595", 2, 3, 2, 2, 795, 1
"EVENTO:", "Tiroteio18128126779580574857164726447582084570550", 1, 4, 2, 4, 798, 0
"EVENTO:", "Tiroteio18128126779580574857164726447582084570550", 1, 4, 2, 4, 799, 1
"EVENTO:", "Individuo Suspeito8260404190782629201164304153818167037801", 1, 4, 2, 4, 801, 0
"EVENTO:", "Individuo Suspeito8260404190782629201164304153818167037801", 1, 4, 2, 4, 802, 1
"EVENTO:", "V\xc3\xadtima de Acidente19129005080912978381905317079773997836954", 2, 4, 2, 4, 804, 0
"EVENTO:", "V\xc3\xadtima de Acidente19129005080912978381905317079773997836954", 2, 4, 2, 4, 805, 1
"EVENTO:", "Mulher em Trabalho de Parto11111860160392156089518327288320194506774", 2, 2, 1, 2, 807, 0
"EVENTO:", "Mulher em Trabalho de Parto11111860160392156089518327288320194506774", 2, 2, 1, 2, 807, 1
