('EVENTO', 'NOME', 'INTENSIDADE', 'PONTO', 'GRAU_ATUAL', 'GRAU_ORIGINAL', 'RODADAS', 'STATUS')
('EVENTO:', 'Quadrilha15287046174959639235391638183894167404177', 2, 3, 4, 6, 252, 'COMPLETO')
('EVENTO:', 'Golpe de Estado631514234474386755399060866327353448580', 2, 12, 2, 3, 255, 'ATIVO')
('EVENTO:', 'Golpe de Estado631514234474386755399060866327353448580', 2, 12, 2, 3, 256, 'COMPLETO')
('EVENTO:', 'Navio Afundando12146872599994353683077130297649572939857', 1, 12, 2, 3, 258, 'ATIVO')
('EVENTO:', 'Navio Afundando12146872599994353683077130297649572939857', 1, 12, 2, 3, 259, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14140269952463043013174849650791645020329', 3, 1, 4, 9, 261, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14140269952463043013174849650791645020329', 3, 1, 4, 9, 262, 'COMPLETO')
('EVENTO:', 'Briga129146684631573430545014506497660589281', 2, 14, 1, 5, 264, 'ATIVO')
('EVENTO:', 'Briga129146684631573430545014506497660589281', 2, 14, 1, 5, 266, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3105563297165437912419830392255015343687', 1, 10, 3, 4, 267, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3105563297165437912419830392255015343687', 1, 10, 3, 4, 268, 'COMPLETO')
('EVENTO:', 'PM na \xc3\x81rea14301106054543103871700424393536835711178', 1, 12, 2, 3, 270, 'ATIVO')
('EVENTO:', 'PM na \xc3\x81rea14301106054543103871700424393536835711178', 1, 12, 2, 3, 271, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11143832654060156297671943585308568765486', 2, 13, 2, 5, 273, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11143832654060156297671943585308568765486', 2, 13, 2, 5, 275, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4273781567434256875623511752745274804559', 3, 9, 3, 6, 276, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4273781567434256875623511752745274804559', 3, 9, 3, 6, 276, 'COMPLETO')
('EVENTO:', 'Fuga541428270676501223527164071379409662351', 3, 9, 3, 6, 279, 'ATIVO')
('EVENTO:', 'Fuga541428270676501223527164071379409662351', 3, 9, 3, 6, 279, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11118416626612139547544398160992118182469', 1, 7, 5, 6, 282, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11118416626612139547544398160992118182469', 1, 7, 5, 6, 283, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3175911634534555816276900813597644728251', 1, 11, 3, 3, 285, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3175911634534555816276900813597644728251', 1, 11, 3, 3, 287, 'COMPLETO')
('EVENTO:', 'Quadrilha15180977927997164285923939821828890907339', 1, 7, 5, 6, 288, 'ATIVO')
('EVENTO:', 'Quadrilha15180977927997164285923939821828890907339', 1, 7, 5, 6, 289, 'COMPLETO')
('EVENTO:', 'Resgate1629873945084851851632161087272100570852', 3, 11, 3, 3, 291, 'ATIVO')
('EVENTO:', 'Resgate1629873945084851851632161087272100570852', 3, 11, 3, 3, 293, 'COMPLETO')
('EVENTO:', 'Soldado Ferido1755999360244511194591334729915136850281', 2, 4, 3, 3, 294, 'ATIVO')
('EVENTO:', 'Soldado Ferido1755999360244511194591334729915136850281', 2, 4, 3, 3, 296, 'COMPLETO')
('EVENTO:', 'Navio Afundando128172534081326146409243595720435179727', 1, 11, 3, 3, 297, 'ATIVO')
('EVENTO:', 'Navio Afundando128172534081326146409243595720435179727', 1, 11, 3, 3, 299, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio451447977071619714038871394172258463523', 1, 3, 4, 6, 300, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio451447977071619714038871394172258463523', 1, 3, 4, 6, 300, 'COMPLETO')
('EVENTO:', 'Briga121892226326453014509492235311989918657', 2, 6, 4, 8, 303, 'ATIVO')
('EVENTO:', 'Briga121892226326453014509492235311989918657', 2, 6, 4, 8, 303, 'COMPLETO')
('EVENTO:', 'Quadrilha1585139536855350804143063931608146192088', 1, 14, 1, 5, 306, 'ATIVO')
('EVENTO:', 'Quadrilha1585139536855350804143063931608146192088', 1, 14, 1, 5, 308, 'COMPLETO')
('EVENTO:', 'Soldado Ferido17254560047165109754104514433333011468763', 1, 1, 4, 9, 309, 'ATIVO')
('EVENTO:', 'Soldado Ferido17254560047165109754104514433333011468763', 1, 1, 4, 9, 310, 'COMPLETO')
('EVENTO:', 'Tiroteio18201179369778526842033770755939898444073', 1, 8, 3, 3, 312, 'ATIVO')
('EVENTO:', 'Tiroteio18201179369778526842033770755939898444073', 1, 8, 3, 3, 312, 'COMPLETO')
('EVENTO:', 'Quadrilha1599531048795868047014463205515785364135', 1, 11, 3, 3, 315, 'ATIVO')
('EVENTO:', 'Quadrilha1599531048795868047014463205515785364135', 1, 11, 3, 3, 317, 'COMPLETO')
('EVENTO:', 'Individuo Suspeito8269530967264016962613694273415530461200', 3, 13, 2, 5, 318, 'ATIVO')
('EVENTO:', 'Individuo Suspeito8269530967264016962613694273415530461200', 3, 13, 2, 5, 320, 'COMPLETO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3166372869865118390617371424835549530965', 2, 13, 2, 5, 321, 'ATIVO')
('EVENTO:', 'Depreda\xc3\xa7\xc3\xa3o3166372869865118390617371424835549530965', 2, 13, 2, 5, 323, 'COMPLETO')
('EVENTO:', 'Corrida de Rua2320436133857827800715999311535059366674', 1, 12, 2, 3, 324, 'ATIVO')
('EVENTO:', 'Corrida de Rua2320436133857827800715999311535059366674', 1, 12, 2, 3, 325, 'COMPLETO')
('EVENTO:', 'Corrida de Rua244994398496820633541241739266182145983', 3, 9, 3, 6, 327, 'ATIVO')
('EVENTO:', 'Corrida de Rua244994398496820633541241739266182145983', 3, 9, 3, 6, 327, 'COMPLETO')
('EVENTO:', 'Navio Afundando12190944923404403496816665594522881159256', 3, 1, 4, 9, 330, 'ATIVO')
('EVENTO:', 'Navio Afundando12190944923404403496816665594522881159256', 3, 1, 4, 9, 331, 'COMPLETO')
('EVENTO:', 'Mulher em Trabalho de Parto11192250038670965336168697819096377980899', 3, 8, 3, 3, 333, 'ATIVO')
('EVENTO:', 'Mulher em Trabalho de Parto11192250038670965336168697819096377980899', 3, 8, 3, 3, 333, 'COMPLETO')
('EVENTO:', 'Exterm\xc3\xadnio4324889928001270929154821526807283023335', 2, 12, 2, 3, 336, 'ATIVO')
('EVENTO:', 'Exterm\xc3\xadnio4324889928001270929154821526807283023335', 2, 12, 2, 3, 337, 'COMPLETO')
('EVENTO:', 'Navio Afundando12236734605700045746839649764145524116211', 2, 5, 4, 5, 339, 'ATIVO')
('EVENTO:', 'Navio Afundando12236734605700045746839649764145524116211', 2, 5, 4, 5, 340, 'COMPLETO')
('EVENTO:', 'Tiroteio18181643432625413433373611130630981792319', 1, 1, 4, 9, 342, 'ATIVO')
('EVENTO:', 'Tiroteio18181643432625413433373611130630981792319', 1, 1, 4, 9, 343, 'COMPLETO')
